annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,63295,LDVD,54.166666666666664,NC
2014,63300,LUD,27.20747562296858,LUD
2014,63302,LDVD,62.14327315084449,LUG
2014,63307,LDVD,63.79662749105775,LUG
2014,63308,LDVD,69.48018528049408,LUG
2014,63315,LDVG,100.0,LUG
2014,63322,LDVD,54.12064570943076,LUD
2014,63327,LDVD,61.93327630453379,LUD
2014,63338,LUD,59.48232951717273,LUG
2014,63345,LUG,100.0,LUG
2014,63349,LUG,100.0,LUG
2014,63350,LDVG,54.41988950276243,LUG
2014,63352,LUG,59.25494761350407,LSOC
2014,63354,LUG,100.0,LUG
2014,63368,LDVG,68.12688821752266,NC
2014,63381,LDVG,59.36213991769548,LUD
2014,63393,LDVD,66.54170571696345,NC
2014,63396,LDVG,55.52523874488404,LUG
2014,63397,LDVD,50.45161290322581,NC
2014,63400,LDVG,68.8622754491018,NC
2014,63415,LDVG,60.06441223832528,LSOC
2014,63417,LDVD,74.23780487804879,LUD
2014,63425,LDVD,67.89838337182448,LUG
2014,63430,LUG,25.736719658782476,NC
2014,63453,LDVG,56.40413683373111,NC
2014,63455,LUG,60.35502958579882,LUG
2014,63457,LUG,100.0,LUG
2014,63470,LDIV,55.53595059550066,LUD
2014,63471,LDVG,100.0,LUG
2014,64009,LDIV,55.53453169347209,LUD
2014,64024,LUD,57.91077715306605,LUD
2014,64035,LDIV,51.22529644268775,LUD
2014,64037,LDIV,100.0,LUC
2014,64038,LDVD,51.981707317073166,LUD
2014,64040,LDVD,68.89671361502347,LUD
2014,64057,LDVG,52.41935483870967,NC
2014,64060,LDVG,100.0,LUC
2014,64061,LSOC,57.21925133689839,NC
2014,64062,LDVG,49.428379287155344,LDVG
2014,64065,LDIV,47.44136460554371,LUD
2014,64067,LDIV,100.0,NC
2014,64068,LDVD,53.31772053083529,NC
2014,64094,LDIV,63.916500994035786,LUD
2014,64100,LDIV,63.7247569184742,LUD
2014,64102,LUD,22.687895805950532,LUD
2014,64109,LDIV,100.0,NC
2014,64122,LDIV,25.81812581812582,LUD
2014,64123,LDVD,73.15068493150685,LUD
2014,64125,LDIV,67.5568743818002,LUD
2014,64126,LDVD,100.0,LUD
2014,64129,LSOC,58.83168316831683,LUC
2014,64130,LDVD,52.309985096870335,LUD
2014,64132,LUD,77.17391304347827,LUC
2014,64133,LDVG,100.0,NC
2014,64138,LDVG,100.0,NC
2014,64139,LDIV,100.0,LUC
2014,64140,LDVG,24.137931034482758,LUD
2014,64147,LDIV,52.97261189044756,LUD
2014,64152,LDVD,100.0,NC
2014,64160,LDVD,72.30178134823612,LUD
2014,64188,LDIV,54.608938547486034,LUD
2014,64189,LDVD,26.732925586136595,LUD
2014,64191,LDIV,52.30061349693251,NC
2014,64198,LDIV,100.0,LUC
2014,64213,LDIV,59.857482185273156,LUD
2014,64216,LDIV,100.0,NC
2014,64230,LDVD,26.18592804839223,LUC
2014,64233,LDVG,50.26881720430107,LDVG
2014,64237,LDIV,31.967640918580376,LUC
2014,64238,LDIV,100.0,NC
2014,64249,LUD,100.0,LUD
2014,64256,LDVD,76.3769500159185,LUD
2014,64260,LUG,26.53958944281525,LUD
2014,64269,LDVD,25.635767022149302,LUC
2014,64279,LDVD,52.4551831644583,LUD
2014,64282,LDIV,100.0,LUD
2014,64284,LUD,57.26472940549186,LUC
2014,64289,LDIV,57.14285714285714,LUD
2014,64301,LDVD,81.41025641025641,NC
2014,64304,LDVG,66.030230708035,LUD
2014,64317,LDIV,100.0,LUD
2014,64320,LUC,63.3920296570899,LDVG
2014,64324,LUC,55.763823805060916,LUD
2014,64328,LDIV,27.523553162853297,LUD
2014,64329,LDIV,60.91954022988506,LUC
2014,64335,LUD,25.0,LUC
2014,64348,LUMP,26.69675403575768,LUC
2014,64353,LDVG,26.84797768479777,LDVG
2014,64371,LDVD,23.659147869674186,LUD
2014,64373,LDIV,100.0,LUC
2014,64374,LDIV,100.0,LDVG
2014,64386,LDIV,62.77372262773723,NC
2014,64393,LDVG,100.0,NC
2014,64396,LDVG,100.0,NC
2014,64399,LDIV,58.493589743589745,LDVG
2014,64400,LDVG,100.0,NC
2014,64405,LDVG,70.78703703703704,NC
2014,64407,LDVD,100.0,LUD
2014,64410,LUG,53.15227934044617,NC
2014,64415,LDIV,100.0,LDVG
2014,64416,LUD,100.0,LDIV
2014,64417,LDVG,24.272445820433436,NC
2014,64419,LDIV,55.07765830346476,NC
2014,64421,LUD,100.0,LUD
2014,64422,LDVD,25.03257328990228,LUD
2014,64430,LDVG,21.16863627837179,NC
2014,64439,LDVG,100.0,LUC
2014,64445,LUC,31.476599678181383,LUC
2014,64448,LDIV,63.87959866220736,LUC
2014,64453,LDVD,78.72478854912166,NC
2014,64461,LSOC,100.0,NC
2014,64477,LDIV,53.47826086956522,LUD
2014,64483,LUMP,54.87895440368335,LUD
2014,64485,LDVD,66.70305676855895,LUD
2014,64493,LDVD,24.84375,LUD
2014,64495,LDVD,22.636523781561948,LUD
2014,64496,LDIV,50.0,LUD
2014,64499,LDVG,27.74765003615329,LDIV
2014,64504,LDIV,37.81708945260347,LUD
2014,64511,LDVG,50.0,LDVG
2014,64513,LDIV,29.933333333333334,LDIV
2014,64519,LDVG,50.0,LDVG
2014,64526,LMDM,34.42728442728443,NC
2014,64527,LDIV,23.96341463414634,LUD
2014,64540,LDVD,30.085073472544472,LUD
2014,64545,LDVD,20.94122094122094,LUD
2014,64546,LDIV,50.0,LUD
2014,64547,LDIV,22.808988764044944,LUD
2014,64549,LDIV,50.0,LUC
2014,64558,LDVG,29.542349726775956,LUD
2014,65007,LDVG,100.0,NC
2014,65025,LDIV,60.778443113772454,LDVG
2014,65047,LSOC,53.90070921985816,LUD
2014,65057,LDIV,100.0,LUD
2014,65059,LDIV,57.60811532301121,NC
2014,65062,LDVG,68.76790830945558,LUD
2014,65069,LDIV,76.12156295224312,LSOC
2014,65072,LDVG,100.0,LUD
2014,65100,LDVG,30.611795774647888,LUD
2014,65123,LDIV,26.649746192893403,NC
2014,65127,LDVG,25.030902348578493,LSOC
2014,65138,LDIV,26.778783958602848,LDVG
2014,65198,LDIV,26.14942528735632,NC
2014,65223,LDIV,50.0,LUD
2014,65226,LUG,50.0,LUD
2014,65235,LDIV,26.52370203160271,LUD
2014,65251,LDIV,50.0,LUD
2014,65258,LSOC,32.663806552262095,LSOC
2014,65286,LDVG,24.558419468794977,LUD
2014,65304,LDIV,50.0,NC
2014,65331,LDVG,26.58643326039387,LUD
2014,65340,LDVG,31.974459724950883,LUD
2014,65344,LDVG,32.19607843137255,LUD
2014,65350,LDIV,33.43989769820972,LUD
2014,65362,LDVG,50.0,LDVG
2014,65370,LDIV,25.639300134589504,NC
2014,65375,LDIV,50.0,NC
2014,65395,LDIV,50.0,LUD
2014,65417,LUG,34.80613165013526,LUD
2014,65433,LUG,50.0,LUD
2014,65440,LUD,26.478423015450186,LUD
2014,65447,LDIV,29.7724399494311,NC
2014,65452,LDVG,19.448818897637796,NC
2014,65460,LDIV,26.97080291970803,NC
2014,66002,LUG,58.55855855855856,LUD
2014,66003,LDVG,59.36686903729401,LDVG
2014,66008,LUG,57.39717618170657,LUG
2014,66009,LDVG,100.0,LDVG
2014,66011,LDIV,58.9648798521257,LUG
2014,66012,LDVD,59.55692941782586,LUD
2014,66014,LDVD,67.93512164691205,LUD
2014,66015,LDIV,66.12426035502959,LSOC
