id_election,rang1_Prénom,rang2_Prénom,rang1_Nom,rang2_Nom,rang1_Nuance,rang2_Nuance,rang1_voix_pct,rang2_voix_pct,election,tour,annee,dep_x,Prénom Président,Nom Président,dep_y,Nuance_interco,insee,dept,Code INSEE,Code Postal
2014_muni_t1,Laurence,,BOYER,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42074,42,42074,42460
2014_muni_t1,Georges,Pierre,THOMAS,ROCHETTE,LDIV,LDIV,54.46153846153846,45.53846153846154,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42075,42,42075,42210
2014_muni_t1,Armelle,,DESJOYAUX,,LDIV,,100.0,,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42081,42,42081,42330
2014_muni_t1,Pierre,,BAYLE,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42087,42,42087,42600
2014_muni_t1,Yves,,MORAND,,LDVD,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42092,42,42092,42580
2014_muni_t1,Jean Alain,Jean-Paul,BARRIER,PEYRARD,LDVG,LDVD,55.6910569105691,44.3089430894309,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42093,42,42093,42320
2014_muni_t1,Jean-Pierre,Johann,TAITE,CESA,LDIV,LDVG,60.417859187178024,22.724670864338865,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42094,42,42094,42110
2014_muni_t1,Yves,,PARTRAT,,LDVD,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42097,42,42097,42480
2014_muni_t1,Joseph,Christophe,SOTTON,BORY,LDVG,LDVD,62.1978021978022,20.10989010989011,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42099,42,42099,42490
2014_muni_t1,Luc,Michel,FRANCOIS,CHATAGNON,LDVD,LDVD,53.8235294117647,46.1764705882353,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42103,42,42103,42320
2014_muni_t1,Enzo,,VIVIANI,,LDVD,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42110,42,42110,42152
2014_muni_t1,Elisabeth,,FOREST,,LDVD,,100.0,,2014_muni,t1,2014,42,Stéphane,heyraud,42,LDVG,42115,42,42115,42660
2014_muni_t1,Bernard,Régine,SAINRAT,OLLIER,LDIV,LDIV,53.88235294117647,46.11764705882353,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42120,42,42120,42155
2014_muni_t1,Patrick,,ROMESTAING,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42122,42,42122,42600
2014_muni_t1,Gérard,,TARDY,,LDVD,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42123,42,42123,42420
2014_muni_t1,Alain,,LIMOUSIN,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42126,42,42126,42380
2014_muni_t1,Jean Jacques,Bruno,LADET,GALLIEN,LDVG,LUD,60.57692307692307,39.42307692307692,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42127,42,42127,42300
2014_muni_t1,Alain,,FANGET,,LDVD,,100.0,,2014_muni,t1,2014,42,Georges,bonnard,42,LDVD,42129,42,42129,42520
2014_muni_t1,Danie,,PERRIN,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42134,42,42134,42130
2014_muni_t1,Anne,Roger,DROIN,DEFOURS,LDIV,LDVG,52.96442687747036,47.03557312252965,2014_muni,t1,2014,42,Stéphane,heyraud,42,LDVG,42139,42,42139,42660
2014_muni_t1,Philippe,,JAILLER,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42145,42,42145,42840
2014_muni_t1,Claude,Georges,GIRAUD,ROCHETTE,LDIV,LUDI,59.60526315789474,40.39473684210526,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42149,42,42149,42210
2014_muni_t1,Hubert,,ROFFAT,,LDIV,,100.0,,2014_muni,t1,2014,42,Hubert,roffat,42,LDIV,42156,42,42156,42590
2014_muni_t1,Denis,,TAMAIN,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42159,42,42159,42440
2014_muni_t1,Andrée,,LARMIGNAT,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42162,42,42162,42155
2014_muni_t1,Georges,,DRU,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42163,42,42163,42310
2014_muni_t1,Christian,,MOLLARD,,LDIV,,100.0,,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42165,42,42165,42360
2014_muni_t1,Georges,,BONNARD,,LDVD,,100.0,,2014_muni,t1,2014,42,Georges,bonnard,42,LDVD,42168,42,42168,42410
2014_muni_t1,Michel,,ROBIN,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42169,42,42169,42380
2014_muni_t1,Jean Yves,,BOIRE,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42170,42,42170,42120
2014_muni_t1,Brigitte,,BRATKO,,LDIV,,100.0,,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42175,42,42175,42110
2014_muni_t1,Bernard,,THIVEND,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42176,42,42176,42155
2014_muni_t1,Philippe,Georges,JARSAILLON,THORAL,LDIV,LDIV,73.80373073803732,26.19626926196269,2014_muni,t1,2014,42,René,valorge,42,LDIV,42177,42,42177,42720
2014_muni_t1,Monique,Robert,REY,GALLEY,LDIV,LDIV,64.1025641025641,21.893491124260358,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42180,42,42180,42600
2014_muni_t1,Jean-François,,DAUVERGNE,,LDIV,,100.0,,2014_muni,t1,2014,42,Hubert,roffat,42,LDIV,42181,42,42181,42630
2014_muni_t1,Michel,,GAY,,LDIV,,100.0,,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42182,42,42182,42370
2014_muni_t1,Marc,Joëlle,FAURE,RICARD-FOURNEYRON,LFG,LDVD,56.015693112467304,43.98430688753269,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42183,42,42183,42150
2014_muni_t1,Jean-Luc,Nicolas,CHERVIN,FAYETTE,LUG,LUD,57.371303395399785,42.62869660460022,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42184,42,42184,42153
2014_muni_t1,Jean-Claude,VINCENT,CHARVIN,BONY,LDVD,LUG,54.05471421592575,34.0009770395701,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42186,42,42186,42800
2014_muni_t1,Didier,,BERNE,,LDIV,,100.0,,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42193,42,42193,42810
2014_muni_t1,Pierre,,DREVET,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42197,42,42197,42130
2014_muni_t1,Martine,David,ROFFAT,LAMBARD,LDIV,LDIV,53.910614525139664,46.089385474860336,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42199,42,42199,42370
2014_muni_t1,Jean,,ACHARD,,LDIV,,100.0,,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42200,42,42200,42210
2014_muni_t1,Roger,Philippe,VIOLANTE,ROMIER,LDIV,LDIV,54.95356037151703,45.04643962848297,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42204,42,42204,42380
2014_muni_t1,Guy,,FRANÇON,,LDIV,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42206,42,42206,42330
2014_muni_t1,Rémy,,GUYOT,,LDVD,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42208,42,42208,42320
2014_muni_t1,Marc,Laurent,ARCHER,CARUANA,LDIV,LDIV,51.48514851485149,48.51485148514851,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42211,42,42211,42160
2014_muni_t1,René,,VALORGE,,LDIV,,100.0,,2014_muni,t1,2014,42,René,valorge,42,LDIV,42215,42,42215,42750
2014_muni_t1,Jean-Yves,Frédéric,CHARBONNIER,PAILLAS,LDIV,LDIV,72.79016141429669,27.209838585703306,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42222,42,42222,42330
2014_muni_t1,Christian,Christian,JULIEN,TIBAYRENC,LDVG,LDVD,63.876967095851214,36.123032904148786,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42223,42,42223,42530
2014_muni_t1,Vincent,Blancine,DUCREUX,DREVET-ODOUARD,LDVD,LDVG,74.54308093994779,25.45691906005222,2014_muni,t1,2014,42,Stéphane,heyraud,42,LDVG,42224,42,42224,42660
2014_muni_t1,Denis,Maurice,BARRIOL,BOYER,LDVD,LDVD,65.91154261057174,34.088457389428264,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42225,42,42225,42800
2014_muni_t1,Jean-Michel,,CHATAIN,,LDIV,,100.0,,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42228,42,42228,42610
2014_muni_t1,Alain,,BERAUD,,LDIV,,100.0,,2014_muni,t1,2014,42,,,42,,42230,42,42230,42260
2014_muni_t1,Pierre,André,COISSARD,MEANT,LDIV,LDIV,50.470219435736674,49.52978056426332,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42231,42,42231,42640
2014_muni_t1,Jean-Marc,Yves,THELISSON,LERISSEL,LDVG,LDVD,59.76447497546614,40.23552502453386,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42234,42,42234,42570
2014_muni_t1,Jean,Philippe,SMITH,BENEDETTI,LDIV,LDIV,61.42270861833106,38.57729138166895,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42239,42,42239,42155
2014_muni_t1,Marc,Fabien,ROSIER,TARGE,LDIV,LDIV,51.79775280898876,48.20224719101124,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42242,42,42242,42800
2014_muni_t1,Jean-Louis,Anne,BARIOT,CALPE,LDVD,LDIV,56.33587786259542,43.66412213740458,2014_muni,t1,2014,42,Stéphane,heyraud,42,LDVG,42246,42,42246,42220
2014_muni_t1,Pascal,Jean-Michel,PONCET,BRISSAY-CHÂTRE,LDIV,LDIV,72.8169014084507,27.1830985915493,2014_muni,t1,2014,42,Daniel,perotti,42,NC,42248,42,42248,42430
2014_muni_t1,Guy,,FABRE,,LDIV,,100.0,,2014_muni,t1,2014,42,Hubert,roffat,42,LDIV,42249,42,42249,42540
2014_muni_t1,Eric,Guy,LARDON,JANIN,LDIV,LDIV,56.208530805687204,24.786729857819907,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42256,42,42256,42680
2014_muni_t1,Christian,Pierre,FAYOLLE,GOUTAGNIEUX,LDVG,LDVD,72.82485875706215,27.175141242937855,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42259,42,42259,42800
2014_muni_t1,Bernard,,BONNET,,LDIV,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42262,42,42262,42240
2014_muni_t1,Jean-Victor,,THEVENET,,LDIV,,100.0,,2014_muni,t1,2014,42,René,valorge,42,LDIV,42267,42,42267,42190
2014_muni_t1,Sylvie,,FAYOLLE,,LDIV,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42270,42,42270,42240
2014_muni_t1,Pascal,Thierry,MAJONCHI,BERTHET,LDVD,LDVD,56.908904810644835,43.091095189355165,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42271,42,42271,42740
2014_muni_t1,Serge,,RAULT,,LDVG,,100.0,,2014_muni,t1,2014,42,Georges,bonnard,42,LDVD,42272,42,42272,42520
2014_muni_t1,Jean-Michel,Odile,PAUZE,CHESSEL-PELLEGRIN,LDIV,LDVD,65.29680365296804,34.70319634703196,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42275,42,42275,42270
2014_muni_t1,Olivier,Marie-José,JOLY,FAURE,LDIV,LUG,66.14242799081109,33.8575720091889,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42279,42,42279,42170
2014_muni_t1,Gilles,André,PERACHE,VIRISSEL,LDVD,LDVD,64.08759124087591,35.912408759124084,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42283,42,42283,42800
2014_muni_t1,Gilbert,Gérard,VARRENNE,DUBESSY,LDIV,LDIV,54.97076023391813,45.02923976608187,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42284,42,42284,42640
2014_muni_t1,Annick,Philippe,BRUNEL,VACCARO,LDIV,LDIV,77.30282962071041,22.697170379289584,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42285,42,42285,42610
2014_muni_t1,Robert,,CORVAISIER,,LDIV,,100.0,,2014_muni,t1,2014,42,Stéphane,heyraud,42,LDVG,42287,42,42287,42220
2014_muni_t1,Pierre,,COLOMBAT,,LDIV,,100.0,,2014_muni,t1,2014,42,Hubert,roffat,42,LDIV,42289,42,42289,42470
2014_muni_t1,Daniel,,BEZIN,,LDIV,,100.0,,2014_muni,t1,2014,42,Hubert,roffat,42,LDIV,42293,42,42293,42630
2014_muni_t1,Pascal,,GARRIDO,,LDVG,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42305,42,42305,42350
2014_muni_t1,Roland,,GOUJON,,LDVD,,100.0,,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42311,42,42311,42580
2014_muni_t1,Hervé,Gabriel,BEAL,AUBERT,LDIV,LDVD,61.128860489882854,38.871139510117146,2014_muni,t1,2014,42,Alain,bertheas,42,LDIV,42318,42,42318,42550
2014_muni_t1,Monique,,GIRARDON,,LDIV,,100.0,,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42323,42,42323,42340
2014_muni_t1,Paul,Xavier,CELLE,VALETTE,LDVD,LDVG,53.58529640176029,46.41470359823971,2014_muni,t1,2014,42,Gaël,perdriau,42,LUD,42330,42,42330,42390
2014_muni_t1,Philippe,Nathalie,PERRON,SARLES,LDVD,LDVG,57.33162830349531,42.668371696504686,2014_muni,t1,2014,42,Yves,nicolin,42,LUD,42332,42,42332,42300
2014_muni_t1,Véronique,Julia,CHAVEROT,ODDOUX,LDIV,LDIV,67.02412868632707,32.975871313672926,2014_muni,t1,2014,42,Jean-Michel,merle,42,LDIV,42334,42,42334,42780
2014_muni_t1,Bernard,,MOULIN,,LDIV,,100.0,,2014_muni,t1,2014,42,René,valorge,42,LDIV,42338,42,42338,42720
2014_muni_t1,Michel,,ROUSSEL,,LDIV,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43002,43,43002,43000
2014_muni_t1,Thierry,Rene,MOURGUES,BAY,LDVD,LDVD,73.51274787535411,26.487252124645895,2014_muni,t1,2014,43,Michel,joubert,43,NC,43010,43,43010,43700
2014_muni_t1,Michel,,DECOLIN,,LDVD,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43018,43,43018,43370
2014_muni_t1,Gilles,,DAVID,,LDVD,,100.0,,2014_muni,t1,2014,43,Louis,simonnet,43,LDVG,43020,43,43020,43210
2014_muni_t1,Jean,,PRORIOL,,LDVD,,100.0,,2014_muni,t1,2014,43,Louis,simonnet,43,LDVG,43025,43,43025,43590
2014_muni_t1,Franck,,PAILLON,,LDIV,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43032,43,43032,43700
2014_muni_t1,Jacques,Alain,DESSIMOND,PONTOISE,LDVG,LDVG,64.50980392156863,35.490196078431374,2014_muni,t1,2014,43,,,43,,43038,43,43038,43360
2014_muni_t1,Jean-Jacques,Jean-Noël,FAUCHER,LHERITIER,LDVD,LDVG,51.72855313700384,35.179257362355955,2014_muni,t1,2014,43,,,43,,43040,43,43040,43100
2014_muni_t1,Gérard,Jacques,CONVERT,COTTET,LSOC,LDVD,55.78947368421052,44.21052631578947,2014_muni,t1,2014,43,Michel,joubert,43,NC,43046,43,43046,43770
2014_muni_t1,Eliane,Bernard,WAUQUIEZ-MOTTE,CHEYNEL,LDVD,LDVG,51.497860199714694,48.502139800285306,2014_muni,t1,2014,43,Julien,melin,43,LDVD,43051,43,43051,43400
2014_muni_t1,Adrien,Jean-François,DEFIX,CHOUVIER,LDVD,LDVG,59.168035030103994,40.831964969896006,2014_muni,t1,2014,43,Michel,joubert,43,NC,43078,43,43078,43700
2014_muni_t1,Laurent,Christophe,MIRMAND,AYEL,LDVD,LDVD,60.62176165803109,31.34715025906736,2014_muni,t1,2014,43,Michel,joubert,43,NC,43080,43,43080,43500
2014_muni_t1,Jean-Pierre,,BROSSIER,,LDVG,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43084,43,43084,43370
2014_muni_t1,Robert,Robert,OUDIN,VALLAT,LDVD,LDVD,58.32742735648476,41.67257264351524,2014_muni,t1,2014,43,Bernard,sauvignet,43,,43087,43,43087,43220
2014_muni_t1,Jacques,Andre,VOLLE,ROURE,LDVD,LDVG,67.50169262017603,32.49830737982396,2014_muni,t1,2014,43,Michel,joubert,43,NC,43089,43,43089,43000
2014_muni_t1,René,René,MARCHAUD,CALMIER,LDVD,LDVG,60.84656084656085,39.15343915343915,2014_muni,t1,2014,43,,,43,,43096,43,43096,43100
2014_muni_t1,Hervé,Paulette,GAILLARD,SABOT,LDIV,LDVD,51.42857142857142,48.57142857142857,2014_muni,t1,2014,43,Bernard,gallot,43,LDVD,43102,43,43102,43200
2014_muni_t1,Pierre,,BRESSELLE,,LDVG,,100.0,,2014_muni,t1,2014,43,Philippe,delabre,43,NC,43113,43,43113,43260
2014_muni_t1,André,Jean-Pierre,DEFOUR,LACATON,LDIV,LDIV,50.4149377593361,49.5850622406639,2014_muni,t1,2014,43,Bernard,gallot,43,LDVD,43114,43,43114,43200
2014_muni_t1,Pierre,,GENTES,,LDVD,,100.0,,2014_muni,t1,2014,43,Philippe,delabre,43,NC,43115,43,43115,43150
2014_muni_t1,Guy,Jean-Baptiste,LONJON,BRIONNET,LDVG,LDVD,53.996983408748115,46.003016591251885,2014_muni,t1,2014,43,Jean-Paul,pastourel,43,LDVG,43120,43,43120,43410
2014_muni_t1,Bernard,,COTTE,,LDVG,,100.0,,2014_muni,t1,2014,43,Julien,melin,43,LDVD,43130,43,43130,43520
2014_muni_t1,Jean-Marie,Denis,CHAPON,FOURY,LDVD,LDIV,60.39035591274398,39.60964408725603,2014_muni,t1,2014,43,Gérard,beaud,43,LDIV,43132,43,43132,43300
2014_muni_t1,Michel,André,ARCIS,NICOLAS,LDVD,LDVG,53.38645418326693,46.613545816733065,2014_muni,t1,2014,43,Philippe,delabre,43,NC,43135,43,43135,43150
2014_muni_t1,Jean,Régis,FAYARD,MOULIN,LDVD,LDIV,60.17069701280228,39.82930298719772,2014_muni,t1,2014,43,Bernard,sauvignet,43,,43141,43,43141,43290
2014_muni_t1,Jean-Paul,Jean-Noel,VIGOUROUX,VEY,LDVG,LDVD,63.608374384236456,36.391625615763544,2014_muni,t1,2014,43,Michel,joubert,43,NC,43152,43,43152,43000
2014_muni_t1,Laurent,Laurent,WAUQUIEZ,JOHANNY,LDVD,LUG,69.7778988963074,25.289548984875328,2014_muni,t1,2014,43,Michel,joubert,43,NC,43157,43,43157,43000
2014_muni_t1,Pierre,Thierry,ASTOR,BENEVENT,LDVD,LDIV,52.618453865336654,47.381546134663346,2014_muni,t1,2014,43,Bernard,gallot,43,LDVD,43162,43,43162,43130
2014_muni_t1,Guy,Philippe,PEYRARD,POLLET,LDVD,LDIV,53.12916111850865,46.870838881491345,2014_muni,t1,2014,43,Bernard,sauvignet,43,,43163,43,43163,43220
2014_muni_t1,Adrien,,GOUTEYRON,,LDVD,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43165,43,43165,43800
2014_muni_t1,Jean-Paul,André,AULAGNIER,ROSIAK,LDVD,LDIV,51.03668261562998,48.963317384370015,2014_muni,t1,2014,43,Frédéric,girodet,43,LDVD,43184,43,43184,43330
2014_muni_t1,Nicole,,CHASSIN,,LDVG,,100.0,,2014_muni,t1,2014,43,Jean-Paul,pastourel,43,LDVG,43185,43,43185,43250
2014_muni_t1,André,Bernard,CORNU,STUCKI,LDVG,LDVD,64.53722334004024,35.46277665995976,2014_muni,t1,2014,43,Michel,joubert,43,NC,43190,43,43190,43700
2014_muni_t1,André,,FERRET,,LDVG,,100.0,,2014_muni,t1,2014,43,Philippe,delabre,43,NC,43200,43,43200,43260
2014_muni_t1,Frédéric,,GIRODET,,LDVD,,100.0,,2014_muni,t1,2014,43,Frédéric,girodet,43,LDVD,43205,43,43205,43240
2014_muni_t1,Isabelle,Elisabeth,SERVEL,PELLISSIER,LDIV,LDIV,63.983050847457626,19.830508474576273,2014_muni,t1,2014,43,Bernard,gallot,43,LDVD,43211,43,43211,43200
2014_muni_t1,Pierre,Pierre,BRUN,DANTONY,LDVD,LDVD,55.172413793103445,44.827586206896555,2014_muni,t1,2014,43,Louis,simonnet,43,LDVG,43212,43,43212,43500
2014_muni_t1,Patrick,Daniel,RIFFARD,ROUX,LDVD,LDVD,63.40167046317388,24.297646165527713,2014_muni,t1,2014,43,Louis,simonnet,43,LDVG,43213,43,43213,43620
2014_muni_t1,Raymond,,ABRIAL,,LDVG,,100.0,,2014_muni,t1,2014,43,Philippe,delabre,43,NC,43218,43,43218,43260
2014_muni_t1,Jean-Michel,,POINAS,,LDVD,,100.0,,2014_muni,t1,2014,43,Bernard,sauvignet,43,,43223,43,43223,43620
2014_muni_t1,Dominique,David,FREYSSENET,MONTAGNE,LDVD,LDVG,66.76396997497915,33.23603002502085,2014_muni,t1,2014,43,Louis,simonnet,43,LDVG,43224,43,43224,43600
2014_muni_t1,Jean,,FAYARD,,LDIV,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43233,43,43233,43320
2014_muni_t1,Michel,Joël,BRUN,PLANTIN,LDVD,LDVD,53.64016736401673,46.35983263598326,2014_muni,t1,2014,43,Gérard,beaud,43,LDIV,43234,43,43234,43170
2014_muni_t1,Bruno,Isabelle,MARCON,GUIGNAND,LDVD,LDIV,60.32608695652174,39.67391304347826,2014_muni,t1,2014,43,Frédéric,girodet,43,LDVD,43236,43,43236,43140
2014_muni_t1,Bernard,,BONNAL,,LDVD,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43241,43,43241,43370
2014_muni_t1,Brigitte,Jacqueline,MEYNIER EPOUSE RENAUD,DECULTIS,LDVD,LDVG,52.71444082519001,47.28555917480999,2014_muni,t1,2014,43,Julien,melin,43,LDVD,43244,43,43244,43190
2014_muni_t1,Alain,,ROYET,,LDIV,,100.0,,2014_muni,t1,2014,43,Michel,joubert,43,NC,43251,43,43251,43750
2014_muni_t1,Jean-Paul,,PASTOUREL,,LDVG,,100.0,,2014_muni,t1,2014,43,Jean-Paul,pastourel,43,LDVG,43258,43,43258,43360
2014_muni_t1,Christelle,,BAYLOT,,LDVG,,100.0,,2014_muni,t1,2014,43,,,43,,43262,43,43262,43100
2014_muni_t1,Louis,,SIMONNET,,LDVG,,100.0,,2014_muni,t1,2014,43,Louis,simonnet,43,LDVG,43265,43,43265,43600
2014_muni_t1,Cécile,Gérard,GALLIEN,DEYGAS,LDVD,LDVD,59.4048884165781,40.59511158342189,2014_muni,t1,2014,43,Michel,joubert,43,NC,43267,43,43267,43800
2014_muni_t1,Bernard,Claude,GALLOT,FRANÇOIS,LDVD,LDVG,59.17508417508418,40.82491582491583,2014_muni,t1,2014,43,Bernard,gallot,43,LDVD,43268,43,43268,43200
2014_muni_t1,Jean-Pierre,Lucie,POSSOZ,POIGNANT,LDVG,LDVG,67.93611793611794,32.06388206388206,2014_muni,t1,2014,44,Claire,theveniau,44,NC,44001,44,44001,44170
2014_muni_t1,Jean-Guy,Jean-Paul,CORNU,DENIAUD,LDVD,LDVG,62.63256394260761,37.36743605739239,2014_muni,t1,2014,44,Nelly,sorin,44,LDVD,44002,44,44002,44140
2014_muni_t1,Jean-Michel,Rémy,TOBIE,ORHON,LUD,LDVG,53.99103139013452,46.00896860986547,2014_muni,t1,2014,44,Jean-Michel,tobie,44,LUD,44003,44,44003,44150
2014_muni_t1,Joseph,,LAIGRE,,LMDM,,100.0,,2014_muni,t1,2014,44,Jean-Michel,brard,44,LDVD,44005,44,44005,44320
2014_muni_t1,Guy,,LEGAL,,LDVG,,100.0,,2014_muni,t1,2014,44,Yves,metaireau,44,LUMP,44006,44,44006,44410
2014_muni_t1,Alain,,BOUGOUIN,,LDVG,,100.0,,2014_muni,t1,2014,44,Jean-François,mary,35,,44007,35,44007,44460
2014_muni_t1,Alain,Olivier,VEY,MARTIN,LUD,LUG,62.395290921439894,37.60470907856011,2014_muni,t1,2014,44,Johanna,rolland,44,LUG,44009,44,44009,44115
2014_muni_t1,Thierry,,DUPOUE,,LDVD,,100.0,,2014_muni,t1,2014,44,Jean-Michel,brard,44,LDVD,44012,44,44012,44760
2014_muni_t1,Sylvie,,CAUCHIE,,LDVG,,100.0,,2014_muni,t1,2014,44,David,samzun,44,LSOC,44013,44,44013,44160
2014_muni_t1,Serge,Stéphanie,HEGRON,NEUVILLE-BERNIER,LDVD,LSOC,58.92957746478873,41.070422535211264,2014_muni,t1,2014,44,Johann,boblin,44,LDVD,44014,44,44014,44140
2014_muni_t1,Jean-Michel,Stéphane,BUF,GUIET,LDVD,LUG,59.17248255234298,40.82751744765703,2014_muni,t1,2014,44,Gérard,dreno,44,LDVG,44015,44,44015,44130
2014_muni_t1,Jacques,Marie-Claire,GARREAU,GOBIN,LUG,LDVD,51.76167287310226,48.23832712689774,2014_muni,t1,2014,44,Johanna,rolland,44,LUG,44018,44,44018,44830
2014_muni_t1,Alain,Yannis,DURRENS,BEILLEVERT,LDVD,LDVD,53.34645669291339,46.653543307086615,2014_muni,t1,2014,44,Jean-Michel,brard,44,LDVD,44021,44,44021,44580
2014_muni_t1,Gérard,,ESNAULT,,LDVG,,100.0,,2014_muni,t1,2014,44,Nelly,sorin,44,LDVD,44022,44,44022,44190
2014_muni_t1,Marcel,,VERGER,,LDVG,,100.0,,2014_muni,t1,2014,44,Gérard,dreno,44,LDVG,44023,44,44023,44130
2014_muni_t1,Laure,,BESLIER,,LDVG,,100.0,,2014_muni,t1,2014,44,Johanna,rolland,44,LUG,44024,44,44024,44830
2014_muni_t1,Jean-Louis,Jean-François,THAUVIN,ARTHUR,LDVG,LDVD,51.2396694214876,48.760330578512395,2014_muni,t1,2014,44,Rémy,nicoleau,44,LDVD,44025,44,44025,44750
2014_muni_t1,Philippe,,EUZENAT,,LDVD,,100.0,,2014_muni,t1,2014,44,Yvon,lerat,44,LDVD,44027,44,44027,44390
2014_muni_t1,Philippe,Gilles,MOREL,BOURDU,LUDI,LDVG,56.69831223628692,21.78270042194093,2014_muni,t1,2014,44,Jean-Michel,tobie,44,LUD,44028,44,44028,44850
2014_muni_t1,Christelle,Christiane,BRAUD,BABIN,LDVD,LDVD,72.87860332927323,27.121396670726757,2014_muni,t1,2014,44,Pierre-André,perrouin,44,LDVD,44029,44,44029,44450
2014_muni_t1,Franck,,HERVY,,LDVG,,100.0,,2014_muni,t1,2014,44,David,samzun,44,LSOC,44030,44,44030,44410
2014_muni_t1,Jean,Michaël,TEURNIER,HUET,LDVG,LDVD,62.45538900785154,37.54461099214846,2014_muni,t1,2014,44,Pierre-André,perrouin,44,LDVD,44032,44,44032,44330
2014_muni_t1,Alain,Bernard,HUNAULT,GAUDIN,LDVD,LDVG,60.68390609050698,20.176930928887376,2014_muni,t1,2014,44,Alain,hunault,44,LDVD,44036,44,44036,44110
