annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,60068,LDIV,52.156224572823426,LUMP
2014,60069,LDIV,60.44176706827309,NC
2014,60074,LDIV,65.16129032258064,NC
2014,60083,LDIV,52.052238805970156,NC
2014,60086,LUMP,100.0,NC
2014,60088,LDIV,51.14795918367348,LDVD
2014,60102,LDIV,100.0,LDVD
2014,60103,LDVD,50.46138902379796,LUMP
2014,60104,LUMP,78.31698502839443,LUMP
2014,60106,LDVG,62.32427366447985,LSOC
2014,60107,LDIV,82.1611253196931,LSOC
2014,60116,LDIV,73.7045630317092,LSOC
2014,60119,LDIV,61.79361179361179,LUG
2014,60120,LDIV,54.78547854785478,LSOC
2014,60130,LDIV,100.0,LSOC
2014,60134,LDIV,100.0,LDIV
2014,60135,LDIV,50.74999999999999,NC
2014,60141,LUMP,74.61441213653603,LDIV
2014,60143,LDVD,100.0,NC
2014,60149,LDIV,73.13278008298755,LDIV
2014,60150,LDVD,59.24657534246576,LUG
2014,60151,LDIV,64.8048048048048,LUMP
2014,60156,LDVG,100.0,LUMP
2014,60159,LUMP,64.75550695203874,LUMP
2014,60172,LDIV,52.785438499724215,LDIV
2014,60178,LDIV,58.61244019138756,LUMP
2014,60185,LDVD,61.584158415841586,NC
2014,60187,LDIV,50.34843205574913,LDIV
2014,60188,LDIV,56.981981981981974,LDIV
2014,60212,LDVD,100.0,NC
2014,60218,LDIV,100.0,LDVD
2014,60223,LDIV,67.09282934963868,LDIV
2014,60233,LDIV,64.42857142857143,NC
2014,60234,LSOC,100.0,LSOC
2014,60238,LDIV,100.0,NC
2014,60245,LDIV,89.2175572519084,NC
2014,60277,LDIV,100.0,LUMP
2014,60282,LUMP,64.58706213244695,LDIV
2014,60284,LDIV,100.0,LDIV
2014,60286,LDVD,67.28704366499642,NC
2014,60291,LDIV,100.0,LSOC
2014,60313,LDIV,50.20781379883624,LUMP
2014,60325,LDIV,57.7492596248766,LUMP
2014,60327,LDVD,57.89473684210527,NC
