id_election,rang1_Prénom,rang2_Prénom,rang1_Nom,rang2_Nom,rang1_Nuance,rang2_Nuance,rang1_voix_pct,rang2_voix_pct,election,tour,annee,dep_x,Prénom Président,Nom Président,prenom,dep_y,Nuance_interco,nom,insee,dept,Code INSEE,Code Postal
2014_muni_t2,Daniel,Josiane,FABRE,EXPOSITO,LDVD,LDVG,61.30952380952381,21.726190476190478,2014_muni,t2,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01004,01,01004,01500
2014_muni_t1,Pierre,,PERNET,,LDIV,,100.0,,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01005,01,01005,01330
2014_muni_t2,Gisèle,Vincent,LEVRAT,MANCUSO,LDVG,LDVD,46.77914110429448,41.487730061349694,2014_muni,t2,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01007,01,01007,01500
2014_muni_t1,Bernard,Jacky,THIBOUD,NANTERME,LDVD,LDVD,56.15384615384615,43.84615384615385,2014_muni,t1,2014,01,Paul,rannard,paul,74,NC,rannard,01010,74,01010,01350
2014_muni_t1,Liliane,,MAISSIAT,,LUMP,,100.0,,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01014,01,01014,01100
2014_muni_t1,Richard,Patrick,PACCAUD,DUVIVIER,LDIV,LDIV,56.611570247933884,43.388429752066116,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01021,01,01021,01480
2014_muni_t1,Mireille,Philippe,CHARMONT-MUNET,LESEUR,LDVD,LDVD,65.09274873524453,34.90725126475548,2014_muni,t1,2014,01,RENE,vuillerod,rene,01,LREM,vuillerod,01022,01,01022,01510
2014_muni_t1,Walter,Martial,MARTIN,GOYARD,LDVD,LDVG,59.154929577464785,40.845070422535215,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01024,01,01024,01340
2014_muni_t1,Dominique,,REPIQUET,,LDIV,,100.0,,2014_muni,t1,2014,01,GUY,billoudet,guy,01,LDVD,billoudet,01025,01,01025,01380
2014_muni_t1,Gérard,Jean-Michel,BOUVIER,HALET,LDVD,LDVG,72.07792207792207,27.92207792207792,2014_muni,t1,2014,01,Philippe,guillot vignot,philippe,01,LDVD,guillot vignot,01027,01,01027,01360
2014_muni_t1,Jean-Georges,Bernard,ARBANT,PAVIOT,LDVG,LDVD,60.31904287138584,39.68095712861416,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01031,01,01031,01100
2014_muni_t1,Francis,Dominique,SIGOIRE,CALAIS,LDIV,LDIV,73.87068201948627,26.12931798051373,2014_muni,t1,2014,01,Philippe,guillot vignot,philippe,01,LDVD,guillot vignot,01032,01,01032,01360
2014_muni_t1,Régis,Jean-Sébastien,PETIT,BLOCH,LDVD,LDVG,71.62471395881008,23.079437724746647,2014_muni,t1,2014,01,,,,01,,,01033,01,01033,01200
2014_muni_t2,Christian,Jean-Marc,JIMENEZ,FOGNINI,LDVD,LSOC,51.172761664564945,48.827238335435055,2014_muni,t2,2014,01,RENE,vuillerod,rene,01,LREM,vuillerod,01034,01,01034,01300
2014_muni_t1,Michel,Pierre,NICOD,FELIX,LDVD,LDIV,64.75237091675447,35.24762908324553,2014_muni,t1,2014,01,Pascal,protiere,pascal,01,LDVG,protiere,01043,01,01043,01700
2014_muni_t1,François,,DROGUE,,LDVD,,100.0,,2014_muni,t1,2014,01,Philippe,guillot vignot,philippe,01,LDVD,guillot vignot,01049,01,01049,01120
2014_muni_t1,Jean François,Xavier,DEBAT,BRETON,LUG,LUD,50.64127477652546,33.40069957248348,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01053,01,01053,01000
2014_muni_t1,Bernard,Patrick,PERRET,LEROY,LDVD,LDIV,64.99189627228526,35.008103727714754,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01054,01,01054,01800
2014_muni_t1,Marcel,,GENS,,LDVD,,100.0,,2014_muni,t1,2014,01,RENE,vuillerod,rene,01,LREM,vuillerod,01061,01,01061,01300
2014_muni_t1,Michel,,CHANEL,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01065,01,01065,01310
2014_muni_t1,Eric,,THOMAS,,LDVG,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01069,01,01069,01240
2014_muni_t1,Christophe,,BOUVIER,,LDVD,,100.0,,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01071,01,01071,01170
2014_muni_t1,Jean-Yves,,FLOCHON,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01072,01,01072,01250
2014_muni_t1,Ali,,BENMEDJAHED,,LDIV,,100.0,,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01074,01,01074,01320
2014_muni_t1,Gilbert,,GROS,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01075,01,01075,01480
2014_muni_t1,Claude,Christian,CHAPPUIS,JOLIE,LDIV,LDVG,100.0,0.0,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01078,01,01078,01630
2014_muni_t1,Joël,,BRUNET,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01089,01,01089,01500
2014_muni_t1,André,Agnès,MICHON,CHAUDEY,LDVD,LDIV,69.24157303370787,30.758426966292134,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01092,01,01092,01320
2014_muni_t1,Yves,Guy,CLAYETTE,FORAY,LUMP,LDIV,53.2518337408313,46.748166259168705,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01093,01,01093,01400
2014_muni_t1,René,,DULOT,,LDVG,,100.0,,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01099,01,01099,01150
2014_muni_t1,Jean-François,,RAVOT,,LDVG,,100.0,,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01103,01,01103,01170
2014_muni_t1,Marie-Jeanne,,BEGUET,,LDVD,,100.0,,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01105,01,01105,01390
2014_muni_t1,Bruno,,RAFFIN,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01108,01,01108,01270
2014_muni_t1,André,,DUPARC,,LDVD,,100.0,,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01109,01,01109,01550
2014_muni_t1,Christiane,,COLAS,,LSOC,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01115,01,01115,01310
2014_muni_t1,Joseph,,TRAVAIL,,LDIV,,100.0,,2014_muni,t1,2014,01,Paul,rannard,paul,74,NC,rannard,01118,74,01118,01420
2014_muni_t1,Yves Augustin,Georges,CHAPPELON,JAILLET,LDVD,LDVD,68.80570409982175,31.194295900178254,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01123,01,01123,01290
2014_muni_t1,Gérard,,PERRIN,,LDVG,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01130,01,01130,01340
2014_muni_t1,Daniel,Patrick,PERRUCHE,DURANDIN,LDVD,LDIV,59.496855345911946,40.503144654088054,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01134,01,01134,01290
2014_muni_t1,Dominique,Henri,DONZÉ,PINEY,LDVD,LDVG,54.99231950844854,45.00768049155146,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01135,01,01135,01170
2014_muni_t1,Franck,Christophe,ANDRE-MASSE,BÉRARDI,LDVD,LDVG,55.5895865237366,44.4104134762634,2014_muni,t1,2014,01,RENE,vuillerod,rene,01,LREM,vuillerod,01138,01,01138,01350
2014_muni_t1,Bernard,,SIMPLEX,,LDVD,,100.0,,2014_muni,t1,2014,01,Philippe,guillot vignot,philippe,01,LDVD,guillot vignot,01142,01,01142,01120
2014_muni_t1,Etienne,Jean-Louis,BLANC,LAURENT,LUMP,LDVD,52.09125475285171,32.160963244613434,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01143,01,01143,01220
2014_muni_t1,Jean,,BERARD,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01145,01,01145,01240
2014_muni_t1,Marianne,Nicolas,DUBARE,RIPPE,LDVG,LDVD,61.69265033407573,38.30734966592428,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01148,01,01148,01590
2014_muni_t1,Jean-Luc,Richard,EMIN,DEVOY,LDIV,LDIV,56.43410852713179,43.565891472868216,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01151,01,01151,01160
2014_muni_t1,Pierre,,REBEIX,,LDVD,,100.0,,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01153,01,01153,01170
2014_muni_t1,Yves,,DUMOULIN,,LDVD,,100.0,,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01157,01,01157,01480
2014_muni_t1,Guy,Gilles,BILLOUDET,DUMAS,LDVD,LDIV,51.40243902439025,25.24390243902439,2014_muni,t1,2014,01,GUY,billoudet,guy,01,LDVD,billoudet,01159,01,01159,01570
2014_muni_t2,RAPHOZ,Daniel,Daniel,RAPHOZ,LDVD,LDVD,25.222900046926327,25.222900046926327,2014_muni,t2,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01160,01,01160,01210
2014_muni_t1,Jean-Pierre,,FROMONT,,LDVG,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01163,01,01163,01340
2014_muni_t1,Jean-Michel,,LUX,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01165,01,01165,01090
2014_muni_t1,Martial,,THEVENET,,LDVD,,100.0,,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01166,01,01166,01480
2014_muni_t1,Patrice,Sébastien,DUNAND,CHARPENTIER,LDVD,LDVG,55.76417574164476,29.402929027412693,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01173,01,01173,01170
2014_muni_t1,Joëlle,,RENOUD,,LDIV,,100.0,,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01179,01,01179,01290
2014_muni_t1,Jean-Luc,,MARRON,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01181,01,01181,01100
2014_muni_t1,Guy,,MORILLON,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01183,01,01183,01090
2014_muni_t2,Bernard,ARGENTI,ARGENTI,Bernard,LUDI,LUDI,30.639097744360903,30.639097744360903,2014_muni,t2,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01185,01,01185,01110
2014_muni_t1,Albert,,COCHET,,LDVG,,100.0,,2014_muni,t1,2014,01,,,,01,,,01189,01,01189,01200
2014_muni_t1,Michel,,COLLETAZ,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01192,01,01192,01580
2014_muni_t2,REVERCHON,Jean-Pierre,Jean-Pierre,REVERCHON,LDIV,LDIV,28.38685861941676,28.38685861941676,2014_muni,t2,2014,01,Daniel,faurite,daniel,69,LUD,faurite,01194,69,01194,01480
2014_muni_t1,Véronique,,LAMUR,,LDVG,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01195,01,01195,01250
2014_muni_t1,Robert,Arnaud,LONGERON,THENOZ,LDVD,LDVG,71.19266055045873,28.807339449541285,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01196,01,01196,01340
2014_muni_t1,Anne,Philippe,BOLLACHE,TREFF,LDVG,LDIV,65.07430997876857,34.92569002123142,2014_muni,t1,2014,01,Thierry,dupuis,thierry,01,LDVG,dupuis,01199,01,01199,01640
2014_muni_t1,André,Laurent,MOINGEON,GIRARD,LDVD,LDVG,72.46646795827124,27.533532041728765,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01202,01,01202,01150
2014_muni_t1,Yves,,ZANCANARO,,LDIV,,100.0,,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01203,01,01203,01290
2014_muni_t1,Marie-Claire,,PANABIERES,,LDVG,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01211,01,01211,01240
2014_muni_t1,Yves,Jérôme,RIGAUD,REVERDY,LDVD,LDVD,57.3170731707317,42.68292682926829,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01213,01,01213,01150
2014_muni_t1,Jean-Pierre,Joseph,GAGNE,JACQUET,LDVD,LDIV,76.4808362369338,23.519163763066203,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01224,01,01224,01360
2014_muni_t1,Alain,,VIVIET,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01229,01,01229,01340
2014_muni_t1,Denis,,LARDET,,LDIV,,100.0,,2014_muni,t1,2014,01,GUY,billoudet,guy,01,LDVD,billoudet,01231,01,01231,01570
2014_muni_t1,Alain,Luc,GESTAS,ROBERT,LDVG,LDVD,64.04199475065617,35.958005249343834,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01232,01,01232,01851
2014_muni_t1,Guy,,ANTOINET,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01236,01,01236,01340
2014_muni_t1,Yves,,LOCATELLI,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01237,01,01237,01100
2014_muni_t1,Bernard,,GRISON,,LDVD,,100.0,,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01238,01,01238,01600
2014_muni_t1,Jean-Paul,,NEVEU,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01241,01,01241,01370
2014_muni_t1,Vincent,Claude,GELAS,FORTIN,LDIV,LDIV,67.0608108108108,32.939189189189186,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01243,01,01243,01480
2014_muni_t1,Christian,Arnaud,BUSSY,CAVET,LDVD,LDVG,67.12126796903797,32.878732030962034,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01244,01,01244,01800
2014_muni_t1,Etienne,Guy,ROBIN,DUPUIT,LDVD,LDIV,56.71462829736211,43.28537170263789,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01246,01,01246,01660
2014_muni_t1,Henri,,CORMORECHE,,LDVD,,100.0,,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01248,01,01248,01390
2014_muni_t2,VIRICEL,Sylvie,Sylvie,VIRICEL,LDVG,LDVG,24.055963053518063,24.055963053518063,2014_muni,t2,2014,01,Pascal,protiere,pascal,01,LDVG,protiere,01249,01,01249,01700
2014_muni_t1,Etienne,Pierre,SERRAT,CANAUD,LDVD,LDIV,73.3955659276546,26.60443407234539,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01250,01,01250,01600
2014_muni_t1,Yvan,,CHICHOUX,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01254,01,01254,01250
2014_muni_t1,Jean-Claude,,DESCHIZEAUX,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01258,01,01258,01090
2014_muni_t2,Romain,DAUBIE,DAUBIE,Romain,LDVD,LDVD,28.292070326515965,28.292070326515965,2014_muni,t2,2014,01,Philippe,guillot vignot,philippe,01,LDVD,guillot vignot,01262,01,01262,01120
2014_muni_t2,Raphaël,LAMURE,LAMURE,Raphaël,LDVD,LDVD,25.130133024869867,25.130133024869867,2014_muni,t2,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01263,01,01263,01090
2014_muni_t1,Jean,,DEGUERRY,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01265,01,01265,01460
2014_muni_t1,Jean-Pierre,Patrick,ROCHE,LAUBRIAT,LDVG,LDIV,67.7626303127506,32.2373696872494,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01266,01,01266,01340
2014_muni_t1,Arlette,Michel,BERGER,GENOUX,LDVG,LDVD,57.14285714285714,42.857142857142854,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01267,01,01267,01460
2014_muni_t1,Jean-Pierre,Claude,CARMINATI,MERCIER,LDVD,LDVG,76.93032015065914,23.069679849340865,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01269,01,01269,01130
2014_muni_t1,Florent,Michel,CHEVREL,JEULIN,LDIV,LDIV,51.06382978723404,48.93617021276596,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01272,01,01272,01400
2014_muni_t1,Thierry,Gérard,DUPUIS,GOULETTE,LDVG,LDIV,63.20630749014454,36.793692509855454,2014_muni,t1,2014,01,Thierry,dupuis,thierry,01,LDVG,dupuis,01273,01,01273,01160
2014_muni_t1,André,Anne-Christine,GADIOLET,DUBOST,LDIV,LDVD,57.54141238012206,42.45858761987794,2014_muni,t1,2014,01,Pascal,protiere,pascal,01,LDVG,protiere,01275,01,01275,01700
2014_muni_t1,Patrick,Michel,BATTISTA,DAMIRON,LDVD,LDVD,58.64661654135338,41.35338345864661,2014_muni,t1,2014,01,Philippe,guillot vignot,philippe,01,LDVD,guillot vignot,01276,01,01276,01120
2014_muni_t1,Jean-François,Jacques,OBEZ,MERCIER,LDVD,LDVG,51.82232346241457,48.17767653758543,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01281,01,01281,01210
2014_muni_t1,Michel,Mylène,PERRAUD,FERRI,LDVD,LDVG,53.403234405544694,17.398258397014395,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01283,01,01283,01100
2014_muni_t1,Vincent,Xavier,LAUTIER,CHALANDON,LDIV,LDVD,50.4725897920605,49.52741020793951,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01285,01,01285,01600
2014_muni_t1,Christian,Alain,ARMAND,BLANC,LDVG,LDVD,66.35514018691589,33.64485981308411,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01288,01,01288,01630
2014_muni_t1,Christian,Pascal,CHANEL,FAYARD,LDVD,LDVG,64.60531102218988,35.39468897781011,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01289,01,01289,01960
2014_muni_t2,VERNAY,Paul,Paul,VERNAY,LVEC,LVEC,21.323529411764707,21.323529411764707,2014_muni,t2,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01290,01,01290,01800
2014_muni_t1,Christian,Bernard,BERNARD,BIENVENU,LDVD,LDVD,55.83524027459954,44.16475972540046,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01301,01,01301,01310
2014_muni_t2,Jean-Michel,GIROUX,GIROUX,Jean-Michel,LDVD,LDVD,23.844282238442823,23.844282238442823,2014_muni,t2,2014,01,Thierry,dupuis,thierry,01,LDVG,dupuis,01303,01,01303,01450
2014_muni_t1,Gérard,Richard,GUICHARD,DILAS,LDIV,LDIV,65.48582995951418,34.51417004048583,2014_muni,t1,2014,01,Thierry,dupuis,thierry,01,LDVG,dupuis,01304,01,01304,01160
2014_muni_t1,Philippe,Cécile,COILLARD,PATRIARCA,LUMP,LDIV,51.43540669856459,48.5645933014354,2014_muni,t1,2014,01,GUY,billoudet,guy,01,LDVD,billoudet,01305,01,01305,01190
2014_muni_t1,Jean Paul,,MOUTOT,,LDVD,,100.0,,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01306,01,01306,01290
2014_muni_t1,Aurélie,Jean-Paul,CHARILLON,LAURENSON,LDVD,LDVG,54.372019077901435,45.62798092209857,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01313,01,01313,01280
2014_muni_t2,THEVEAUX,Gérard,Gérard,THEVEAUX,LDIV,LDIV,26.03092783505155,26.03092783505155,2014_muni,t2,2014,01,Thierry,dupuis,thierry,01,LDVG,dupuis,01314,01,01314,01160
2014_muni_t1,Bertrand,François,VERNOUX,PAQUELIER,LUMP,LDVD,63.06517909571344,36.93482090428655,2014_muni,t1,2014,01,GUY,billoudet,guy,01,LDVD,billoudet,01320,01,01320,01750
2014_muni_t1,Jacky,Olivier,DUTRUC,EYRAUD,LDVG,LDVD,54.66254507985574,45.33745492014425,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01322,01,01322,01600
2014_muni_t1,Jean-Pierre,Armand,BARON,ROSENBERG,LDVD,LDVG,61.78217821782178,38.21782178217822,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01333,01,01333,01390
2014_muni_t1,Bernard,,QUIVET,,LDVG,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01336,01,01336,01960
2014_muni_t1,Jean-Jacques,,WILLIG,,LDVG,,100.0,,2014_muni,t1,2014,01,GUY,billoudet,guy,01,LDVD,billoudet,01337,01,01337,01190
2014_muni_t1,Bernard,Audrey,REY,BLANC-MONOT,LDVD,LDIV,62.055837563451774,37.944162436548226,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01339,01,01339,01600
2014_muni_t1,Alain,,CHALTON,,LDVD,,100.0,,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01343,01,01343,01380
2014_muni_t1,Guillaume,Jean-Luc,FAUVET,BATHIAS,LDVG,LDVD,66.13092904743237,33.86907095256762,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01344,01,01344,01000
2014_muni_t1,Pascal,Roland,COLLIGNON,GARCIA,LDVD,LDIV,67.59956942949408,32.400430570505925,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01345,01,01345,01500
2014_muni_t1,Frédéric,Marie-Claire,VALLOS,DUHAUT,LDIV,LDVG,50.701186623516726,49.29881337648328,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01347,01,01347,01600
2014_muni_t1,Muriel,,LUGA GIRAUD,,LDVG,,100.0,,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01348,01,01348,01140
2014_muni_t1,Alain,Denis,CHAPUIS,PERRON,LDVD,LDVG,64.53697056712132,35.46302943287868,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01350,01,01350,01370
2014_muni_t1,Serge,,VARVIER,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean Claude,deschizeaux,jean claude,01,LDVD,deschizeaux,01351,01,01351,01140
2014_muni_t1,Anny,Daniel,SANLAVILLE,DELAGNEAU,LDVD,LDIV,67.88321167883211,32.11678832116788,2014_muni,t1,2014,01,Bernard,grison,bernard,01,LDVD,grison,01353,01,01353,01600
2014_muni_t1,Hubert,Michèle,BERTRAND,CHENU-DURAFOUR,LDVG,LUDI,51.50044130626655,48.499558693733455,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01354,01,01354,01630
2014_muni_t1,Michel,Frédéric,BRULHART,DESBORDES,LDVD,LDIV,72.21297836938436,27.787021630615637,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01360,01,01360,01630
2014_muni_t1,Jean-Pierre,Jean-Paul,HERMAN,TRIGNAC,LDVD,LDIV,56.8988173455979,43.1011826544021,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01361,01,01361,01800
2014_muni_t1,Christian,Jean-Luc,BATAILLY,ORSET,LDVD,LUMP,54.649827784156145,45.35017221584386,2014_muni,t1,2014,01,Thierry,dupuis,thierry,01,LDVG,dupuis,01363,01,01363,01640
2014_muni_t1,Edmond-Marcel,,GREZAUD,,LDIV,,100.0,,2014_muni,t1,2014,01,CHRISTOPHE,greffet,christophe,01,UG,greffet,01365,01,01365,01290
2014_muni_t1,Jean-Pierre,,PAGNEUX,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean-Patrick,courtois,jean patrick,71,LUD,courtois,01370,71,01370,01750
2014_muni_t2,PETRONE,Dominique,Dominique,PETRONE,LDIV,LDIV,24.11467116357504,24.11467116357504,2014_muni,t2,2014,01,MICHEL,girer,michel,01,LDVD,girer,01371,01,01371,01390
2014_muni_t1,Dominique,,TURC,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean,deguerry,jean,01,LDVD,deguerry,01373,01,01373,01430
2014_muni_t1,Laurent,,PAUCOD,,LDVD,,100.0,,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01374,01,01374,01160
2014_muni_t1,Pierre,Michel,GOUBET,BECAVIN,LDVG,LDVD,65.84481508339375,34.15518491660624,2014_muni,t1,2014,01,Pascal,protiere,pascal,01,LDVG,protiere,01376,01,01376,01700
2014_muni_t1,Fabrice,Vanessa,VENET,OLLIER,LDVG,LDVD,58.911325724319575,41.08867427568042,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01378,01,01378,01800
2014_muni_t1,Roland,Gilbert,BERNIGAUD,LIMANDAS,LDVD,LDVD,52.61538461538462,47.38461538461539,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01383,01,01383,01240
2014_muni_t1,Gilbert,Antoine,BOUCHON,VERNAY-VIGNON,LDVG,LDVD,67.7536231884058,32.2463768115942,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01384,01,01384,01230
2014_muni_t1,Patrick,,MILLET,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01386,01,01386,01150
2014_muni_t1,Michel,Gilles,BRUNET,PEISSON,LUMP,LDVG,67.48971193415639,32.510288065843625,2014_muni,t1,2014,01,JEAN FRANCOIS,debat,jean francois,01,LUG,debat,01388,01,01388,01560
2014_muni_t1,Marcel,Madeleine,LANIER,CORNUAULT,LDIV,LDVD,52.66497461928934,35.91370558375635,2014_muni,t1,2014,01,MICHEL,girer,michel,01,LDVD,girer,01389,01,01389,01990
2014_muni_t1,Martial,,MONTEGRE,,LDVD,,100.0,,2014_muni,t1,2014,01,Jean-Louis,guyader,jean louis,01,NC,guyader,01396,01,01396,01150
2014_muni_t1,Isabelle,Jacques,HENNIQUAU,TOULLIEUX,LDIV,LDVD,53.97260273972603,46.02739726027397,2014_muni,t1,2014,01,Christophe,bouvier,christophe,01,LDVD,bouvier,01397,01,01397,01220
